id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,city,country,state
7254988,https://www.boattrader.com/listing/2020-sun-tracker-fishin-barge-24-xp3-103703152/,power,power-pontoon,Sun Tracker,"Fishin' Barge 24 XP3",2020,new,26.17,8.5,2956,2019-10-18T06:18:58.000Z,aluminum,,1,150,,,outboard,46260,Harlingen,US,TX
7254981,https://www.boattrader.com/listing/2020-tracker-targa-v-19-wt-103703145/,power,power-aluminum,Tracker,Targa V-19 WT,2020,new,19,8.5,2201,2019-10-18T06:18:58.000Z,aluminum,,1,150,,,outboard,39615,San Jose,US,CA
7254985,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103703155/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-10-18T06:18:58.000Z,aluminum,gasoline,1,50,,,outboard,12445,San Antonio,US,TX
7254977,https://www.boattrader.com/listing/2020-nitro-z20-103703148/,power,power-bass,Nitro,Z20,2020,new,20.17,7.83,2000,2019-10-18T06:18:57.000Z,fiberglass,gasoline,1,250,,,outboard,53140,Ft. Myers,US,FL
7254978,https://www.boattrader.com/listing/2020-sun-tracker-fishin-barge-20-dlx-103703150/,power,power-pontoon,Sun Tracker,"Fishin' Barge 20 DLX",2020,new,21.92,8.5,1939,2019-10-18T06:18:57.000Z,aluminum,,1,90,,,outboard,30360,Grapevine,US,TX
7254975,https://www.boattrader.com/listing/2020-nitro-z21-103703173/,power,power-bass,Nitro,Z21,2020,new,21.17,7.92,2150,2019-10-18T06:18:57.000Z,fiberglass,gasoline,1,250,,,outboard,57590,Round Rock,US,TX
7254979,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103703149/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-10-18T06:18:57.000Z,aluminum,gasoline,1,50,,,outboard,12445,Grapevine,US,TX
7254973,https://www.boattrader.com/listing/2020-tracker-targa-v-19-combo-103703176/,power,power-aluminum,Tracker,Targa V-19 Combo,2020,new,19,8.5,2001,2019-10-18T06:18:56.000Z,aluminum,,1,150,,,outboard,40020,Lansing,US,MI
7254974,https://www.boattrader.com/listing/2020-tahoe-t16-103703171/,power,power-bowrider,Tahoe,T16,2020,new,16.42,7.5,1250,2019-10-18T06:18:56.000Z,fiberglass,,1,0,,,outboard,,Myrtle Beach,US,SC
7254972,https://www.boattrader.com/listing/2020-tracker-pro-team-175-txw-tournament-edition-103703174/,power,power-bass,Tracker,Pro Team 175 TXW Tournament Edition,2020,new,17.58,7.42,1009,2019-10-18T06:18:56.000Z,aluminum,,1,75,,,outboard,24925,Waco,US,TX
7254964,https://www.boattrader.com/listing/2020-tracker-pro-team-175-txw-tournament-edition-103703163/,power,power-bass,Tracker,Pro Team 175 TXW Tournament Edition,2020,new,17.58,7.42,1009,2019-10-18T06:18:55.000Z,aluminum,,1,75,,,outboard,23945,Gainesville,US,GA
7254969,https://www.boattrader.com/listing/2020-sun-tracker-party-barge-24-xp3-103703169/,power,power-pontoon,Sun Tracker,Party Barge 24 XP3,2020,new,26.17,8.5,3359,2019-10-18T06:18:55.000Z,aluminum,,1,0,,,outboard,,Ft Worth,US,TX
7254965,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103703164/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-10-18T06:18:55.000Z,aluminum,gasoline,1,50,,,outboard,12445,Pearl,US,MS
7254966,https://www.boattrader.com/listing/2020-sun-tracker-party-barge-20-dlx-103703161/,power,power-pontoon,Sun Tracker,Party Barge 20 DLX,2020,new,21.92,8.5,2079,2019-10-18T06:18:55.000Z,aluminum,,1,90,,,outboard,26985,Rocklin,US,CA
7254967,https://www.boattrader.com/listing/2020-sun-tracker-party-barge-22-rf-xp3-103703162/,power,power-pontoon,Sun Tracker,Party Barge 22 RF XP3,2020,new,24.17,8.5,2979,2019-10-18T06:18:55.000Z,aluminum,,1,150,,,outboard,42940,Laredo,US,TX
7254970,https://www.boattrader.com/listing/2020-sun-tracker-sportfish-22-xp3-103703165/,power,power-pontoon,Sun Tracker,SportFish 22 XP3,2020,new,24.17,8.5,3250,2019-10-18T06:18:55.000Z,aluminum,,1,150,,,outboard,43990,Woodbury,US,MN
7254968,https://www.boattrader.com/listing/2020-regency-250-dl3-103703167/,power,power-pontoon,Regency,250 DL3,2020,new,27.42,8.5,3432,2019-10-18T06:18:55.000Z,aluminum,,1,200,,,outboard,55870,Springfield,US,MO
7254962,https://www.boattrader.com/listing/2020-tracker-targa-v-19-wt-103703158/,power,power-aluminum,Tracker,Targa V-19 WT,2020,new,19,8.5,2201,2019-10-18T06:18:54.000Z,aluminum,,1,150,,,outboard,38470,Gainesville,US,VA
7254959,https://www.boattrader.com/listing/2020-tracker-pro-team-190-tx-103703189/,power,power-bass,Tracker,Pro Team 190 TX,2020,new,18.58,7.42,1048,2019-10-18T06:18:54.000Z,aluminum,,1,115,,,outboard,25475,Grapevine,US,TX
7254960,https://www.boattrader.com/listing/2020-tracker-pro-team-175-txw-tournament-edition-103703159/,power,power-bass,Tracker,Pro Team 175 TXW Tournament Edition,2020,new,17.58,7.42,1009,2019-10-18T06:18:54.000Z,aluminum,,1,75,,,outboard,23695,Lufkin,US,TX
6948343,https://www.boattrader.com/listing/2020-bay-craft-tournament-18-103481961/,power,power-skiff,Bay Craft,Tournament 18,2020,new,18,6.75,,2019-01-04T11:27:36.000Z,composite,gasoline,0,,,,,27500,Deland,US,FL
7254961,https://www.boattrader.com/listing/2020-nitro-z19-pro-103703160/,power,power-bass,Nitro,Z19 Pro,2020,new,19.33,7.83,1850,2019-10-18T06:18:54.000Z,fiberglass,gasoline,1,200,,,outboard,45490,New Braunfels,US,TX
7254956,https://www.boattrader.com/listing/2020-tracker-pro-team-190-tx-103703191/,power,power-bass,Tracker,Pro Team 190 TX,2020,new,18.58,7.42,1048,2019-10-18T06:18:53.000Z,aluminum,,1,115,,,outboard,24955,Tyler,US,TX
7254957,https://www.boattrader.com/listing/2020-tahoe-2150-cc-103703190/,power,power-center,Tahoe,2150 CC,2020,new,21.08,8.5,2600,2019-10-18T06:18:53.000Z,fiberglass,gasoline,1,225,,,outboard,48575,Waco,US,TX
7254953,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103703187/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-10-18T06:18:52.000Z,aluminum,gasoline,1,50,,,outboard,12960,Denham Springs,US,LA
7254951,https://www.boattrader.com/listing/2019-sun-tracker-fishin-barge-20-dlx-103703183/,power,power-pontoon,Sun Tracker,"Fishin' Barge 20 DLX",2019,new,21.92,8.5,1700,2019-10-18T06:18:52.000Z,aluminum,,1,0,,,outboard,,Leeds,US,AL
7254952,https://www.boattrader.com/listing/2020-tracker-pro-team-175-txw-tournament-edition-103703188/,power,power-bass,Tracker,Pro Team 175 TXW Tournament Edition,2020,new,17.58,7.42,1009,2019-10-18T06:18:52.000Z,aluminum,,1,75,,,outboard,23695,Pulaski,US,VA
7254955,https://www.boattrader.com/listing/2020-sun-tracker-fishin-barge-22-dlx-103703186/,power,power-pontoon,Sun Tracker,"Fishin' Barge 22 DLX",2020,new,24.17,8.5,2039,2019-10-18T06:18:52.000Z,aluminum,,1,150,,,outboard,37445,Waco,US,TX
7254946,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103703179/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-10-18T06:18:51.000Z,aluminum,gasoline,1,50,,,outboard,12960,Medford,US,OR
7254947,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103703178/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-10-18T06:18:51.000Z,aluminum,gasoline,1,50,,,outboard,12445,Bristol,US,VA
7254945,https://www.boattrader.com/listing/2020-sun-tracker-sportfish-22-xp3-103703180/,power,power-pontoon,Sun Tracker,SportFish 22 XP3,2020,new,24.17,8.5,3250,2019-10-18T06:18:51.000Z,aluminum,,1,150,,,outboard,43990,Rossford,US,OH
7254948,https://www.boattrader.com/listing/2020-tracker-targa-v-18-wt-103703185/,power,power-aluminum,Tracker,Targa V-18 WT,2020,new,18.17,8.5,2227,2019-10-18T06:18:51.000Z,aluminum,,1,150,,,outboard,35120,Gainesville,US,VA
7254950,https://www.boattrader.com/listing/2020-nitro-z19-sport-103703184/,power,power-skifish,Nitro,Z19 Sport,2020,new,19.42,7.75,1675,2019-10-18T06:18:51.000Z,fiberglass,gasoline,1,150,,,outboard,35965,Nashville,US,TN
7254942,https://www.boattrader.com/listing/2020-tracker-grizzly-1754-sc-103703175/,power,power-jon,Tracker,Grizzly 1754 SC,2020,new,17.08,6.5,882,2019-10-18T06:18:50.000Z,aluminum,,1,60,,,outboard,17415,Prairie Du Chien,US,WI
7254943,https://www.boattrader.com/listing/2020-regency-230-le3-sport-103703177/,power,power-pontoon,Regency,230 LE3 Sport,2020,new,25.33,8.5,3375,2019-10-18T06:18:50.000Z,aluminum,,1,250,,,outboard,70165,Manteca,US,CA
7254944,https://www.boattrader.com/listing/2020-tracker-targa-v-18-combo-103703181/,power,power-aluminum,Tracker,Targa V-18 Combo,2020,new,18.17,8.5,2227,2019-10-18T06:18:50.000Z,aluminum,,1,150,,,outboard,36925,Springfield,US,IL
7254940,https://www.boattrader.com/listing/2020-tracker-pro-team-175-txw-103703172/,power,power-bass,Tracker,Pro Team 175 TXW,2020,new,17.58,7.42,1050,2019-10-18T06:18:50.000Z,aluminum,,1,60,,,outboard,20345,San Antonio,US,TX
7254939,https://www.boattrader.com/listing/2020-tracker-pro-guide-v-175-sc-103703170/,power,power-aluminum,Tracker,Pro Guide V-175 SC,2020,new,17.58,8.08,1500,2019-10-18T06:18:50.000Z,aluminum,,1,90,,,outboard,25345,Dixon,US,CA
7254937,https://www.boattrader.com/listing/2020-nitro-z20-pro-103703166/,power,power-bass,Nitro,Z20 Pro,2020,new,20.17,7.83,2000,2019-10-18T06:18:49.000Z,fiberglass,gasoline,1,0,,,outboard,,Florence,US,AL
7254938,https://www.boattrader.com/listing/2020-tahoe-t16-103703168/,power,power-bowrider,Tahoe,T16,2020,new,16.42,7.5,1250,2019-10-18T06:18:49.000Z,fiberglass,,1,0,,,outboard,,Columbia,US,SC
7254931,https://www.boattrader.com/listing/2020-tracker-grizzly-1754-jon-103703115/,power,power-jon,Tracker,Grizzly 1754 Jon,2020,new,17.08,6.5,670,2019-10-18T06:18:48.000Z,aluminum,,1,0,,,outboard,4830,Round Rock,US,TX
7254934,https://www.boattrader.com/listing/2020-tracker-pro-guide-v-16-wt-103703118/,power,power-aluminum,Tracker,Pro Guide V-16 WT,2020,new,16.5,7.33,1194,2019-10-18T06:18:48.000Z,aluminum,,1,75,,,outboard,22845,Rocklin,US,CA
7254936,https://www.boattrader.com/listing/2020-tracker-pro-team-195-txw-103703120/,power,power-bass,Tracker,Pro Team 195 TXW,2020,new,18.58,8.17,1302,2019-10-18T06:18:48.000Z,aluminum,,1,150,,,outboard,31750,Lansing,US,MI
7062706,https://www.boattrader.com/listing/2019-key-west-219-fs-103563508/,power,power-center,Key West,219 FS,2019,new,21.75,8.5,2250,2019-04-25T11:49:52.000Z,fiberglass,gasoline,1,150,2019,2019,outboard-4s,49995,"Smithfield,",US,NC
7254933,https://www.boattrader.com/listing/2020-sun-tracker-fishin-barge-22-dlx-103703117/,power,power-pontoon,Sun Tracker,"Fishin' Barge 22 DLX",2020,new,24.17,8.5,2039,2019-10-18T06:18:48.000Z,aluminum,,1,115,,,outboard,35045,Harlingen,US,TX
7254932,https://www.boattrader.com/listing/2020-tracker-grizzly-1860-cc-103703116/,power,power-jon,Tracker,Grizzly 1860 CC,2020,new,19.17,7,1020,2019-10-18T06:18:48.000Z,aluminum,,1,90,,,outboard,21715,Gonzales,US,LA
7254935,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103703119/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-10-18T06:18:48.000Z,aluminum,gasoline,1,50,,,outboard,12445,Bristol,US,VA
7254930,https://www.boattrader.com/listing/2020-sun-tracker-bass-buggy-18-dlx-103703114/,power,power-pontoon,Sun Tracker,Bass Buggy 18 DLX,2020,new,20,8.17,1420,2019-10-18T06:18:47.000Z,aluminum,,1,75,,,outboard,26175,Acworth,US,GA
7254929,https://www.boattrader.com/listing/2020-tracker-pro-team-195-txw-tournament-edition-103703113/,power,power-bass,Tracker,Pro Team 195 TXW Tournament Edition,2020,new,18.58,8.17,1215,2019-10-18T06:18:47.000Z,aluminum,,1,150,,,outboard,32455,Ft Worth,US,TX
7254927,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103703132/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-10-18T06:18:46.000Z,aluminum,gasoline,1,50,,,outboard,12445,Kodak,US,TN
7254926,https://www.boattrader.com/listing/2020-sun-tracker-party-barge-22-rf-dlx-103703133/,power,power-pontoon,Sun Tracker,Party Barge 22 RF DLX,2020,new,24.17,8.5,2299,2019-10-18T06:18:46.000Z,aluminum,,1,0,,,outboard,,Medford,US,OR
7254925,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103703131/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-10-18T06:18:46.000Z,aluminum,gasoline,1,50,,,outboard,12445,Kodak,US,TN
7254923,https://www.boattrader.com/listing/2020-sun-tracker-party-barge-20-dlx-103703129/,power,power-pontoon,Sun Tracker,Party Barge 20 DLX,2020,new,21.92,8.5,2079,2019-10-18T06:18:46.000Z,aluminum,,1,90,,,outboard,30310,Glenpool,US,OK
7254917,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103703124/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-10-18T06:18:45.000Z,aluminum,gasoline,1,50,,,outboard,12960,Hoffman Estates,US,IL
7254921,https://www.boattrader.com/listing/2020-tracker-pro-guide-v-175-wt-103703127/,power,power-aluminum,Tracker,Pro Guide V-175 WT,2020,new,17.58,8.08,1525,2019-10-18T06:18:45.000Z,aluminum,,1,115,,,outboard,29345,Lansing,US,MI
7254920,https://www.boattrader.com/listing/2020-sun-tracker-party-barge-22-rf-xp3-103703128/,power,power-pontoon,Sun Tracker,Party Barge 22 RF XP3,2020,new,24.17,8.5,2979,2019-10-18T06:18:45.000Z,aluminum,,1,150,,,outboard,40195,Springfield,US,IL
7254918,https://www.boattrader.com/listing/2020-mako-pro-skiff-15-cc-103703126/,power,power-skiff,Mako,Pro Skiff 15 CC,2020,new,15.17,6.5,1140,2019-10-18T06:18:45.000Z,fiberglass,,1,40,,,outboard,17890,Dania,US,FL
7254916,https://www.boattrader.com/listing/2020-tracker-pro-guide-v-175-sc-103703125/,power,power-aluminum,Tracker,Pro Guide V-175 SC,2020,new,17.58,8.08,1500,2019-10-18T06:18:45.000Z,aluminum,,1,115,,,outboard,26345,Tyler,US,TX
7254922,https://www.boattrader.com/listing/2020-mako-284-cc-103703130/,power,power-center,Mako,284 CC,2020,new,28.33,9.83,7270,2019-10-18T06:18:45.000Z,fiberglass,,1,300,,,outboard,176120,Gainesville,US,FL
7254915,https://www.boattrader.com/listing/2020-tracker-grizzly-1860-cc-103703122/,power,power-jon,Tracker,Grizzly 1860 CC,2020,new,19.17,7,1020,2019-10-18T06:18:44.000Z,aluminum,,1,90,,,outboard,22115,San Jose,US,CA
7254914,https://www.boattrader.com/listing/2020-nitro-z21-pro-103703123/,power,power-bass,Nitro,Z21 Pro,2020,new,21.17,7.92,2150,2019-10-18T06:18:44.000Z,fiberglass,gasoline,1,250,,,outboard,62040,Ft. Myers,US,FL
7187228,https://www.boattrader.com/listing/2020-bay-craft-bone-skiff-162-103653979/,power,power-skiff,Bay Craft,Bone Skiff 162,2020,new,16.2,6.67,,2019-08-19T10:36:03.000Z,composite,gasoline,0,,,,,22900,Deland,US,FL
6847648,https://www.boattrader.com/listing/2019-azimut-atlantis-43-103473535/,power,power-mega,Azimut,Atlantis 43,2019,new,43,,,2018-09-18T13:26:39.000Z,fiberglass,diesel,2,800,,,inboard,,Lake Ozark,US,MO
6874195,https://www.boattrader.com/listing/2020-key-west-219-fs-103564365/,power,power-saltfish,Key West,219 FS,2020,new,21.75,8.5,2250,2018-10-12T11:56:15.000Z,fiberglass,gasoline,1,0,,,outboard,,Slidell,US,LA
7187288,https://www.boattrader.com/listing/2020-bay-craft-bone-skiff-103654003/,power,power-flats,Bay Craft,Bone Skiff,2020,new,16.2,6.67,,2019-08-19T11:01:57.000Z,composite,gasoline,0,,,,,22900,Deland,US,FL
7092423,https://www.boattrader.com/listing/2016-qwest-818vx-fish-103587122/,power,power-pontoon,Qwest,818VX Fish,2016,used,18,8,,2019-05-23T14:17:59.000Z,aluminum,gasoline,1,40,2016,2016,,18999,Lavalette,US,WV
7251132,https://www.boattrader.com/listing/2017-sea-fox-226-commander-103700830/,power,power-center,Sea Fox,226 Commander,2017,used,22,8.5,2700,2019-10-15T11:37:27.000Z,fiberglass,gasoline,1,200,2017,2017,outboard,61990,Valrico,US,FL
6948104,https://www.boattrader.com/listing/2020-bay-craft-210-hybrid-103481906/,power,power-flats,Bay Craft,210 Hybrid,2020,new,21,8.17,,2019-01-04T09:11:25.000Z,composite,gasoline,0,,,,,38900,Deland,US,FL
6948102,https://www.boattrader.com/listing/2020-bay-craft-180-tunnel-explorer-103481892/,power,power-flats,Bay Craft,180 Tunnel Explorer,2020,new,18,6.75,,2019-01-04T09:08:23.000Z,composite,gasoline,1,0,,,,26400,Deland,US,FL
6948570,https://www.boattrader.com/listing/2020-bay-craft-180-tunnel-explorer-103482138/,power,power-flats,Bay Craft,180 Tunnel Explorer,2020,used,18,6.75,,2019-01-04T12:46:18.000Z,composite,gasoline,1,0,,,,26400,Deland,US,FL
6948101,https://www.boattrader.com/listing/2020-bay-craft-175-pro-flats-103481893/,power,power-flats,Bay Craft,175 PRO FLATS,2020,new,17,7.08,,2019-01-04T09:08:00.000Z,composite,gasoline,0,,,,,25900,Deland,US,FL
6960107,https://www.boattrader.com/listing/2020-bay-craft-175-pro-flats-103491724/,power,power-flats,Bay Craft,175 PRO FLATS,2020,new,17,7.08,800,2019-01-18T05:46:56.000Z,composite,gasoline,1,0,,,outboard,25900,Deland,US,FL
6948269,https://www.boattrader.com/listing/2020-bay-craft-175-pro-103481932/,power,power-flats,Bay Craft,175 Pro,2020,new,17,7.08,,2019-01-04T10:48:44.000Z,composite,gasoline,0,,,,,25900,Deland,US,FL
7197630,https://www.boattrader.com/listing/2020-tracker-bass-tracker-classic-xl-103661035/,power,power-bass,Tracker,Bass Tracker Classic XL,2020,new,16.67,6.42,780,2019-08-28T06:18:20.000Z,aluminum,gasoline,1,50,,,outboard,12960,Rocklin,US,CA
7254336,https://www.boattrader.com/listing/2017-edgewater-318cc-103702749/,power,power-center,Edgewater,318CC,2017,used,31,10,,2019-10-17T14:01:16.000Z,fiberglass,other,1,600,,,outboard,179900,Ft. Pierce,US,FL
7184685,https://www.boattrader.com/listing/2008-four-winns-v338-103660903/,power,power-sportcruiser,Four Winns,V338,2008,used,33,11.5,12090,2019-08-16T08:09:58.000Z,fiberglass,gasoline,2,600,,,,100275,Rogers,US,MN
7254105,https://www.boattrader.com/listing/2017-sonic-fast-cat-103702598/,power,power-highperf,Sonic,Fast Cat,2017,used,32,10,,2019-10-17T11:25:49.000Z,fiberglass,gasoline,2,400,,,outboard,189500,Smithfield,US,VA
7074893,https://www.boattrader.com/listing/2019-sportsman-heritage-241-center-console-103573963/,power,power-center,Sportsman,Heritage 241 Center Console,2019,new,23.67,8.5,3400,2019-05-07T11:02:47.000Z,fiberglass,gasoline,1,300,2019,2019,outboard-4s,75995,"Smithfield,",US,NC
7253612,https://www.boattrader.com/listing/2000-pacific-mariner-65s-103702236/,power,power-motor,Pacific Mariner,65S,2000,used,65,17.5,,2019-10-17T06:28:34.000Z,fiberglass,diesel,2,1600,2000,2000,inboard,729000,Palm City,US,FL
7192157,https://www.boattrader.com/listing/2007-sea-ray-320-sundancer-103663124/,power,power-sportcruiser,Sea Ray,320 Sundancer,2007,used,32,11.42,14150,2019-08-22T13:39:00.000Z,fiberglass,gasoline,2,600,,,v-drive,100906,Lake Ozark,US,MO
7155489,https://www.boattrader.com/listing/2017-blackjack-256-103629916/,power,power-center,BlackJack,256,2017,used,24.5,8.5,2900,2019-07-23T05:44:40.000Z,fiberglass,gasoline,1,300,2017,2017,outboard-4s,78995,"Smithfield,",US,NC
6851839,https://www.boattrader.com/listing/2019-galeon-510-sky-103473678/,power,power-mega,Galeon,510 SKY,2019,new,51,,,2018-09-21T13:19:03.000Z,fiberglass,diesel,2,1340,,,inboard,,Lake Ozark,US,MO
7179411,https://www.boattrader.com/listing/2008-carolina-skiff-218-dlv-103648428/,power,power-skiff,Carolina Skiff,218 DLV,2008,used,21,8,1650,2019-08-11T14:04:56.000Z,fiberglass,gasoline,1,0,,,outboard,14500,Mathews,US,VA
6850320,https://www.boattrader.com/listing/2020-azimut-verve-40-103470003/,power,power-mega,Azimut,Verve 40,2020,new,40,,,2018-09-20T12:44:50.000Z,fiberglass,gasoline,3,1050,,,outboard,,Lake Ozark,US,MO
7203204,https://www.boattrader.com/listing/2007-pursuit-335-offshore-103667351/,power,power-sportfish,Pursuit,335 Offshore,2007,used,33,10.5,10670,2019-09-03T10:00:59.000Z,fiberglass,gasoline,2,500,,,outboard-4s,129900,Wilmington,US,NC
7227947,https://www.boattrader.com/listing/2018-sea-ray-slx-400-103686014/,power,power-cruiser,Sea Ray,SLX 400,2018,used,40,12.08,17023,2019-09-24T06:47:40.000Z,fiberglass,gasoline,2,860,2018,2018,inboard-outboard,494000,Marina Del Rey,US,CA
6895453,https://www.boattrader.com/listing/2012-war-eagle-2372ldsv-sportsman-103449362/,power,power-jon,War Eagle,2372LDSV Sportsman,2012,used,23.08,7.67,,2018-10-31T07:04:35.000Z,aluminum,gasoline,1,150,2012,2012,outboard-4s,23995,"Smithfield,",US,NC
7202803,https://www.boattrader.com/listing/2018-sea-ray-460-sundancer-103668605/,power,power-motor,Sea Ray,460 Sundancer,2018,used,46,14.17,36208,2019-09-03T05:56:11.000Z,fiberglass,diesel,2,1052,,,inboard,767821,Lake Ozark,US,MO
7254912,https://www.boattrader.com/listing/2018-boston-whaler-170-montauk-103703112/,power,power-center,Boston Whaler,170 Montauk,2018,used,17,7,,2019-10-18T06:13:21.000Z,fiberglass,gasoline,1,115,,,outboard,35000,Westhampton Beach,US,NY
7237652,https://www.boattrader.com/listing/2013-sea-ray-370-venture-103691174/,power,power-expresscruiser,Sea Ray,370 Venture,2013,used,37,11.25,15840,2019-10-02T11:47:16.000Z,fiberglass,gasoline,2,600,,,outboard-4s,215995,Brick,US,NJ
