id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,sellerId,country,state
7125881,https://www.boattrader.com/listing/2019-malibu-wakesetter-23-lsv-103609872/,power,power-skiwake,Malibu,Wakesetter 23 LSV,2019,new,23,8,,2019-06-24T12:06:49.000Z,fiberglass,gasoline,1,0,,,v-drive,119278,47692,US,GA
7123494,https://www.boattrader.com/listing/2019-bennington-s-21ssr-103608131/,power,power-pontoon,Bennington,S 21SSR,2019,new,19.04,8,,2019-06-21T11:04:00.000Z,aluminum,gasoline,1,0,,,outboard,49575,52808,US,TX
7123329,https://www.boattrader.com/listing/2019-yamaha-jet-boat-ar-240-103607978/,power,power-jet,Yamaha Jet Boat,AR 240,2019,new,24,8.06,,2019-06-21T11:03:55.000Z,fiberglass,gasoline,1,0,,,,57854,52808,US,TX
7201536,https://www.boattrader.com/listing/2010-malibu-vlx-103663990/,power,power-skiwake,Malibu,Vlx,2010,used,21,8.5,,2019-08-31T09:23:01.000Z,fiberglass,gasoline,1,0,,,inboard,39999,5130,US,TX
7208943,https://www.boattrader.com/listing/2018-sea-ray-slx-series-slx-280-103670059/,power,power-bowrider,Sea Ray,SLX SERIES SLX 280,2018,used,29,9,,2019-09-07T17:22:05.000Z,fiberglass,gasoline,1,0,,,,124995,52808,US,TX
7203762,https://www.boattrader.com/listing/2008-south-bay-925-cr-103666812/,power,power-pontoon,South Bay,925 Cr,2008,used,26,8.06,,2019-09-03T14:46:49.000Z,aluminum,gasoline,1,0,,,,25995,52808,US,TX
7151010,https://www.boattrader.com/listing/2019-south-bay-525-sb-103627009/,power,power-pontoon,South Bay,525 SB,2019,new,25.1,8.06,,2019-07-17T17:19:45.000Z,aluminum,gasoline,1,0,,,outboard,59880,231967,US,SC
7135388,https://www.boattrader.com/listing/2016-everglades-center-console-435-cc-103616385/,power,power-center,Everglades,CENTER CONSOLE 435 CC,2016,used,42.08,12,,2019-07-02T11:24:38.000Z,fiberglass,gasoline,1,0,,,outboard,535500,66928,US,FL
7241127,https://www.boattrader.com/listing/2012-bennington-24ssl-103694136/,power,power-pontoon,Bennington,24SSL,2012,used,24,8.06,,2019-10-04T17:07:21.000Z,aluminum,gasoline,1,0,,,outboard,34500,12711,US,KY
4380596,https://www.boattrader.com/listing/1996-larson-hampton-250-102049955/,power,power-cuddy,Larson,Hampton 250,1996,used,25,,,2013-06-04T13:36:10.000Z,fiberglass,gasoline,1,250,1996,1996,inboard-outboard,17500,27179,US,WI
7151585,https://www.boattrader.com/listing/2015-lowe-fm-160-pro-103627368/,power,power-other,Lowe,FM 160 Pro,2015,used,16,6.08,,2019-07-18T09:21:15.000Z,fiberglass,gasoline,1,0,,,outboard,9999,34349,US,SC
7244504,https://www.boattrader.com/listing/2020-scout-195-sf-103696447/,power,power-sportfish,Scout,195 SF,2020,new,19.5,8.6,,2019-10-08T17:04:35.000Z,fiberglass,gasoline,1,0,,,outboard,50702,61725,US,AL
7151019,https://www.boattrader.com/listing/2019-south-bay-500-series-523rs-3-0-103627016/,power,power-pontoon,South Bay,500 Series 523RS 3.0,2019,new,24.05,8.06,,2019-07-17T17:19:46.000Z,aluminum,gasoline,1,0,,,outboard,52888,231967,US,SC
7258610,https://www.boattrader.com/listing/2014-malibu-ride-xti-103706430/,power,power-skiwake,Malibu,Ride XTi,2014,used,24,8.06,,2019-10-22T09:34:17.000Z,fiberglass,gasoline,1,0,,,v-drive,55900,12711,US,KY
7123283,https://www.boattrader.com/listing/2019-bennington-r-23rsfb-103607932/,power,power-pontoon,Bennington,R 23RSFB,2019,new,23.04,8,,2019-06-21T11:03:54.000Z,aluminum,gasoline,1,0,,,outboard,70310,52808,US,TX
7150337,https://www.boattrader.com/listing/2010-bennington-2275-gli-103626482/,power,power-pontoon,Bennington,2275 Gli,2010,used,23,8.06,,2019-07-17T09:18:30.000Z,aluminum,gasoline,1,0,,,outboard,25995,52808,US,TX
7151004,https://www.boattrader.com/listing/2018-yamaha-boats-242xe-103627004/,power,power-jet,Yamaha Boats,242XE,2018,used,24,8.06,,2019-07-17T17:19:18.000Z,fiberglass,gasoline,1,0,,,,69995,52808,US,TX
7201128,https://www.boattrader.com/listing/1998-chaparral-252-sunesta-103663715/,power,power-bowrider,Chaparral,252 Sunesta,1998,used,25,8.06,,2019-08-30T17:18:15.000Z,fiberglass,gasoline,1,0,,,,15999,34349,US,SC
7135725,https://www.boattrader.com/listing/2005-glastron-185-103616687/,power,power-bowrider,Glastron,185,2005,used,18,7.05,,2019-07-02T11:30:48.000Z,fiberglass,gasoline,1,0,,,,14999,34349,US,SC
7136127,https://www.boattrader.com/listing/2019-yamaha-jet-boat-210-fsh-sport-103617063/,power,power-jet,Yamaha Jet Boat,210 FSH Sport,2019,new,21,8,,2019-07-02T11:36:58.000Z,fiberglass,gasoline,1,0,,,,50199,31870,US,OH
7135586,https://www.boattrader.com/listing/2018-regal-2300-rx-surf-103616536/,power,power-bowrider,Regal,2300 RX Surf,2018,used,23,8.06,,2019-07-02T11:28:53.000Z,fiberglass,gasoline,1,0,,,,79995,52808,US,TX
7215030,https://www.boattrader.com/listing/2005-crownline-boats-202-br-103674610/,power,power-bowrider,Crownline Boats,202 BR,2005,used,20,8.06,,2019-09-11T17:22:44.000Z,fiberglass,gasoline,1,0,,,,21995,52808,US,TX
7126098,https://www.boattrader.com/listing/2004-bayliner-212-capri-cuddy-103610086/,power,power-bowrider,Bayliner,212 Capri Cuddy,2004,used,21.02,8.07,,2019-06-24T12:09:15.000Z,fiberglass,gasoline,1,0,,,,11000,12711,US,KY
7136109,https://www.boattrader.com/listing/2019-godfrey-sweetwater-2286-sfl-103617075/,power,power-pontoon,Godfrey,SWEETWATER 2286 SFL,2019,new,22,8,,2019-07-02T11:36:58.000Z,aluminum,gasoline,1,0,,,outboard,52057,31870,US,OH
7123295,https://www.boattrader.com/listing/2019-yamaha-jet-boat-center-console-190-fsh-deluxe-103607928/,power,power-jet,Yamaha Jet Boat,Center Console 190 FSH Deluxe,2019,new,19.02,8,,2019-06-21T11:03:54.000Z,fiberglass,gasoline,1,0,,,,35699,52808,US,TX
7136063,https://www.boattrader.com/listing/2019-bennington-s-21ssr-103617082/,power,power-pontoon,Bennington,S 21SSR,2019,new,22.11,8.6,,2019-07-02T11:36:56.000Z,aluminum,gasoline,1,0,,,outboard,39580,31870,US,OH
7132103,https://www.boattrader.com/listing/2014-crownline-boats-cruiser-294-cr-103614029/,power,power-cruiser,Crownline Boats,Cruiser 294 CR,2014,used,29,9.08,,2019-06-28T17:03:55.000Z,fiberglass,gasoline,1,0,,,,109900,12711,US,KY
7204172,https://www.boattrader.com/listing/2003-bryant-200-103667164/,power,power-bowrider,Bryant,200,2003,used,20,8,,2019-09-03T17:07:56.000Z,fiberglass,gasoline,1,0,,,,15900,12711,US,KY
7151582,https://www.boattrader.com/listing/2013-mastercraft-star-series-xstar-103627373/,power,power-skiwake,Mastercraft,Star Series XStar,2013,used,23,8.05,,2019-07-18T09:21:13.000Z,fiberglass,gasoline,1,0,,,v-drive,71999,34349,US,SC
6908883,https://www.boattrader.com/listing/2015-pursuit-385-103552384/,power,power-saltfish,Pursuit,385,2015,used,38,13,19450,2018-11-13T09:53:44.000Z,fiberglass,gasoline,3,1050,2015,2015,outboard-4s,349000,27000,US,MD
7206701,https://www.boattrader.com/listing/2007-yamaha-boats-sx210-103668851/,power,power-jet,Yamaha Boats,SX210,2007,used,21,8.06,,2019-09-05T17:25:13.000Z,fiberglass,gasoline,1,0,,,,21995,52808,US,TX
7123415,https://www.boattrader.com/listing/2019-bennington-s-25ssr-103608064/,power,power-pontoon,Bennington,S 25SSR,2019,new,24.04,8.06,,2019-06-21T11:03:57.000Z,aluminum,gasoline,1,0,,,outboard,73188,52808,US,TX
5937645,https://www.boattrader.com/listing/2015-scout-225-xsf-102861522/,power,power-saltfish,Scout,225 Xsf,2015,used,22.42,8.5,2200,2016-09-14T05:31:51.000Z,composite,gasoline,1,200,2016,2016,outboard,43950,46830,US,FL
7205390,https://www.boattrader.com/listing/2009-crownline-boats-240-ex-103667969/,power,power-bowrider,Crownline Boats,240 EX,2009,used,24,8.06,,2019-09-04T17:33:42.000Z,fiberglass,gasoline,1,0,,,,35999,5130,US,TX
6705654,https://www.boattrader.com/listing/2015-formula-240-bowrider-103313825/,power,power-bowrider,Formula,240 Bowrider,2015,used,24,8.5,,2018-05-08T09:59:03.000Z,fiberglass,gasoline,1,300,2015,2015,inboard-outboard,28500,46830,US,FL
7126130,https://www.boattrader.com/listing/2019-lund-boats-adventure-1675-ss-103610101/,power,power-center,Lund Boats,Adventure 1675 SS,2019,new,16.1,7.03,,2019-06-24T12:09:16.000Z,fiberglass,gasoline,1,0,,,outboard,20995,12711,US,KY
7123376,https://www.boattrader.com/listing/2019-bennington-s-22ssr-103608012/,power,power-pontoon,Bennington,S 22SSR,2019,new,21.04,8.06,,2019-06-21T11:03:56.000Z,aluminum,gasoline,1,0,,,outboard,48783,52808,US,TX
7198721,https://www.boattrader.com/listing/1998-godfrey-aqua-patio-240es-103662070/,power,power-pontoon,Godfrey,AQUA PATIO 240ES,1998,used,25.09,8.06,,2019-08-28T17:18:53.000Z,aluminum,gasoline,1,0,,,outboard,9999,34349,US,SC
7230902,https://www.boattrader.com/listing/2015-chaparral-224-sunesta-103688522/,power,power-bowrider,Chaparral,224 Sunesta,2015,used,22.33,8.5,4000,2019-09-26T07:00:46.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,24995,46830,US,FL
7123292,https://www.boattrader.com/listing/2019-yamaha-jet-boat-center-console-190-fsh-deluxe-103607931/,power,power-jet,Yamaha Jet Boat,Center Console 190 FSH Deluxe,2019,new,19.02,8,,2019-06-21T11:03:54.000Z,fiberglass,gasoline,1,0,,,,35699,52808,US,TX
7169324,https://www.boattrader.com/listing/2017-yamaha-boats-vx-limited-103639866/,power,power-pwc,Yamaha Boats,VX Limited,2017,used,11,3.1,,2019-08-03T09:21:00.000Z,fiberglass,gasoline,1,0,,,,9500,34349,US,SC
7204166,https://www.boattrader.com/listing/2011-sea-ray-260-sundeck-103667173/,power,power-bowrider,Sea Ray,260 Sundeck,2011,used,26.04,8.06,,2019-09-03T17:04:36.000Z,fiberglass,gasoline,1,0,,,,49900,34349,US,SC
7184234,https://www.boattrader.com/listing/2016-tahoe-q7i-103651931/,power,power-bowrider,Tahoe,Q7i,2016,used,21,8,,2019-08-15T17:19:52.000Z,fiberglass,gasoline,1,0,,,,29995,52808,US,TX
7260656,https://www.boattrader.com/listing/2017-cobalt-r3-wss-surf-103708259/,power,power-runabout,Cobalt,R3 WSS Surf,2017,used,23.1,8.6,,2019-10-23T17:31:04.000Z,fiberglass,gasoline,1,0,,,,89888,34349,US,SC
7206023,https://www.boattrader.com/listing/2015-supra-sg400-103668363/,power,power-skiwake,Supra,SG400,2015,used,24,8.06,,2019-09-05T09:28:29.000Z,fiberglass,gasoline,1,0,,,v-drive,79998,6598,US,TX
7130577,https://www.boattrader.com/listing/2016-nautique-ski-200-ob-103693512/,power,power-skiwake,Nautique,Ski 200 OB,2016,used,20,,,2019-06-27T13:01:21.000Z,fiberglass,gasoline,1,355,,,inboard,61995,232198,US,TX
7192448,https://www.boattrader.com/listing/2011-cobalt-242-wss-103657267/,power,power-bowrider,Cobalt,242 WSS,2011,used,24,8.06,,2019-08-22T17:24:57.000Z,fiberglass,gasoline,1,0,,,,59999,5130,US,TX
7234406,https://www.boattrader.com/listing/2020-aquasport-224-103687853/,power,power-bay,Aquasport,224,2020,new,23,8.5,2450,2019-09-30T05:38:43.000Z,fiberglass,gasoline,1,200,,,outboard,34995,46830,US,FL
7135718,https://www.boattrader.com/listing/2017-alumacraft-prowler-175-103616684/,power,power-other,Alumacraft,Prowler 175,2017,used,17.05,7,,2019-07-02T11:30:47.000Z,fiberglass,gasoline,1,0,,,outboard,17999,34349,US,SC
7126097,https://www.boattrader.com/listing/2016-zodiac-yachtline-470dl-neo-103610084/,power,power-inflatable,Zodiac,YACHTLINE 470DL NEO,2016,used,15.05,6.09,,2019-06-24T12:09:15.000Z,fiberglass,gasoline,1,0,,,outboard,33900,12711,US,KY
7260653,https://www.boattrader.com/listing/2017-key-west-176-cc-103708217/,power,power-center,Key West,176 Cc,2017,used,18,7.4,,2019-10-23T17:31:03.000Z,fiberglass,gasoline,1,0,,,,28999,34349,US,SC
7255850,https://www.boattrader.com/listing/2019-yamaha-boats-242-ltds-103704682/,power,power-jet,Yamaha Boats,242 LTDS,2019,used,24,8.06,,2019-10-18T17:19:03.000Z,fiberglass,gasoline,1,0,,,,62995,52808,US,TX
7151015,https://www.boattrader.com/listing/2019-south-bay-200-series-224-swing-back-103627001/,power,power-pontoon,South Bay,200 Series 224 Swing Back,2019,new,22.08,8.06,,2019-07-17T17:19:45.000Z,aluminum,gasoline,1,0,,,outboard,45938,231967,US,SC
7248986,https://www.boattrader.com/listing/2020-scout-xsf-sportfish-215-xsf-103699453/,power,power-sportfish,Scout,XSF/SPORTFISH 215 XSF,2020,new,21.06,8.06,,2019-10-12T09:05:25.000Z,fiberglass,gasoline,1,0,,,outboard,68434,61725,US,AL
7246016,https://www.boattrader.com/listing/2014-moomba-mobius-lsv-103697397/,power,power-skiwake,Moomba,Mobius LSV,2014,used,21,8.06,,2019-10-09T17:14:24.000Z,fiberglass,gasoline,1,0,,,inboard,45999,5130,US,TX
7152212,https://www.boattrader.com/listing/2006-maxum-boats-1800-mx-103627847/,power,power-bowrider,Maxum Boats,1800 MX,2006,used,18,7,,2019-07-18T17:23:59.000Z,fiberglass,gasoline,1,0,,,,9999,34349,US,SC
7168348,https://www.boattrader.com/listing/2020-aquasport-2100-103639139/,power,power-center,Aquasport,2100,2020,new,21,8.5,3500,2019-08-02T10:19:34.000Z,fiberglass,gasoline,1,200,2019,2019,outboard-4s,39995,46830,US,FL
7123439,https://www.boattrader.com/listing/2012-sea-doo-wake-pro-215-103608107/,power,power-pwc,Sea-Doo,Wake Pro 215,2012,used,11.06,4,,2019-06-21T11:03:58.000Z,fiberglass,gasoline,1,0,,,,8995,52808,US,TX
7173909,https://www.boattrader.com/listing/2007-hunter-36-103644100/,sail,sail-cruiser,Hunter,36,2007,used,36,12,13900,2019-08-06T06:44:03.000Z,fiberglass,diesel,1,30,2007,2007,inboard,89900,5916,US,MA
7141050,https://www.boattrader.com/listing/2019-lund-1875-impact-sport-103620303/,power,power-aluminum,Lund,1875 Impact Sport,2019,new,18.91,8,,2019-07-08T12:59:06.000Z,aluminum,gasoline,1,150,,,outboard-4s,39995,33991,US,PA
7135702,https://www.boattrader.com/listing/2005-formula-boats-34pc-103616632/,power,power-cruiser,Formula Boats,34PC,2005,used,34,11.05,,2019-07-02T11:30:47.000Z,fiberglass,gasoline,1,0,,,inboard,98999,34349,US,SC
6928877,https://www.boattrader.com/listing/2019-harris-sunliner-220-cw-103469041/,power,power-pontoon,Harris,Sunliner 220 CW,2019,new,23.75,8,,2018-12-05T15:06:53.000Z,aluminum,gasoline,1,150,,,outboard-4s,48995,33991,US,PA
7157770,https://www.boattrader.com/listing/2019-yamaha-jet-boat-ar-240-103631542/,power,power-jet,Yamaha Jet Boat,AR 240,2019,new,24,8.06,,2019-07-24T17:17:58.000Z,fiberglass,gasoline,1,0,,,,60899,52808,US,TX
7204480,https://www.boattrader.com/listing/1998-bayliner-2050-capri-103667301/,power,power-bowrider,Bayliner,2050 Capri,1998,used,20,,,2019-09-04T07:04:41.000Z,fiberglass,gasoline,1,0,,,,6995,31870,US,OH
7203724,https://www.boattrader.com/listing/2016-sea-doo-spark-2up-103666776/,power,power-pwc,Sea-Doo,Spark 2up,2016,used,9.17,4,,2019-09-03T14:46:49.000Z,fiberglass,gasoline,1,0,,,other,9995,45000,US,TX
7230367,https://www.boattrader.com/listing/2009-blue-wave-stl-1900-103685123/,power,power-center,Blue Wave,STL 1900,2009,used,18.7,8.06,,2019-09-25T16:48:33.000Z,fiberglass,gasoline,1,0,,,outboard,11995,45004,US,TX
7252561,https://www.boattrader.com/listing/2012-nauticstar-2110-sport-bay-103701536/,power,power-sportfish,NauticStar,2110 Sport Bay,2012,used,21,7.66,,2019-10-16T09:23:57.000Z,fiberglass,gasoline,1,0,,,outboard,22900,34349,US,SC
7135537,https://www.boattrader.com/listing/2018-scout-195-sf-103616456/,power,power-sportfish,Scout,195 SF,2018,new,19.05,8.06,,2019-07-02T11:27:24.000Z,fiberglass,gasoline,1,0,,,outboard,36986,61725,US,AL
7136086,https://www.boattrader.com/listing/2019-bennington-s-21sl-103616990/,power,power-pontoon,Bennington,S 21SL,2019,new,20.6,8.6,,2019-07-02T11:36:57.000Z,aluminum,gasoline,1,0,,,outboard,36580,31870,US,OH
7204486,https://www.boattrader.com/listing/2019-yamaha-boats-vx-deluxe-103667299/,power,power-pwc,Yamaha Boats,VX Deluxe,2019,new,10.92,,,2019-09-04T07:04:42.000Z,fiberglass,gasoline,1,0,,,,9480,31870,US,OH
7261344,https://www.boattrader.com/listing/2000-aquasport-250-explorer-103708586/,power,power-cruiser,Aquasport,250 Explorer,2000,used,26,8.5,4300,2019-10-24T09:50:41.000Z,fiberglass,gasoline,1,300,2017,2017,outboard-4s,38500,267943,US,FL
7203811,https://www.boattrader.com/listing/2015-tracker-mod-v-pro-160-103666867/,power,power-aluminum,Tracker,Mod V Pro 160,2015,used,16.02,5.1,,2019-09-03T14:46:51.000Z,aluminum,gasoline,1,0,,,outboard,10995,45000,US,TX
7245940,https://www.boattrader.com/listing/2013-nauticstar-2200-103697427/,power,power-center,NauticStar,2200,2013,used,22,8.06,,2019-10-09T17:01:21.000Z,fiberglass,gasoline,1,0,,,outboard,36995,10106,US,TX
7167052,https://www.boattrader.com/listing/2018-sun-tracker-sf22xp3-103638210/,power,power-pontoon,Sun Tracker,SF22XP3,2018,used,22,8.06,,2019-08-01T09:16:12.000Z,aluminum,gasoline,1,0,,,outboard,36995,52808,US,TX
7263938,https://www.boattrader.com/listing/2007-robalo-r227-dual-console-103710465/,power,power-saltfish,Robalo,R227 Dual Console,2007,used,21.5,8.5,4178,2019-10-26T12:33:58.000Z,fiberglass,gasoline,1,250,2007,2007,outboard-4s,31900,52439,US,CA
7231093,https://www.boattrader.com/listing/2014-yamaha-boats-sx240-103685599/,power,power-jet,Yamaha Boats,SX240,2014,used,24,8.06,,2019-09-26T08:55:07.000Z,fiberglass,gasoline,1,0,,,,39995,52808,US,TX
7225891,https://www.boattrader.com/listing/2012-monterey-super-sport-328-ss-103682238/,power,power-sportfish,Monterey,Super Sport 328 SS,2012,used,32,9.08,,2019-09-21T08:42:37.000Z,fiberglass,gasoline,1,0,,,outboard,82900,66928,US,FL
7229749,https://www.boattrader.com/listing/2013-tahoe-q5-s-f-103684646/,power,power-bowrider,Tahoe,Q5 S/F,2013,used,18,,,2019-09-25T08:54:14.000Z,fiberglass,gasoline,1,0,,,,19995,45004,US,TX
7264642,https://www.boattrader.com/listing/2001-aquasport-215-osprey-sport-103710900/,power,power-runabout,Aquasport,215 Osprey Sport,2001,new,21,8.25,3000,2019-10-28T07:22:56.000Z,fiberglass,gasoline,1,150,2001,2001,outboard-2s,15750,267943,US,FL
7123366,https://www.boattrader.com/listing/2019-bennington-s-20ss-103608026/,power,power-pontoon,Bennington,S 20SS,2019,new,19.04,8,,2019-06-21T11:03:56.000Z,aluminum,gasoline,1,0,,,outboard,32728,52808,US,TX
7217029,https://www.boattrader.com/listing/2011-sea-ray-280-sundancer-103676797/,power,power-sportcruiser,Sea Ray,280 Sundancer,2011,used,28,8.83,8211,2019-09-13T07:24:28.000Z,fiberglass,gasoline,1,380,,,inboard-outboard,79900,44133,US,MO
7138512,https://www.boattrader.com/listing/2019-harris-cruiser-230-cw-103618826/,power,power-pontoon,Harris,Cruiser 230 CW,2019,new,23,8.5,,2019-07-04T14:15:20.000Z,aluminum,gasoline,1,115,,,outboard-4s,34995,33991,US,PA
7252540,https://www.boattrader.com/listing/2001-centurion-boats-eclipse-103701520/,power,power-skiwake,Centurion Boats,ECLIPSE,2001,used,20.03,,,2019-10-16T09:07:00.000Z,fiberglass,gasoline,1,0,,,,16500,31870,US,OH
7258597,https://www.boattrader.com/listing/2015-epic-boats-22sc-103706413/,power,power-center,Epic Boats,22SC,2015,used,22.06,8.06,,2019-10-22T09:21:48.000Z,fiberglass,gasoline,1,0,,,outboard,34000,10106,US,TX
7123426,https://www.boattrader.com/listing/2018-key-west-189-fs-103608096/,power,power-bowrider,Key West,189 FS,2018,used,18.09,8,,2019-06-21T11:03:58.000Z,fiberglass,gasoline,1,0,,,outboard,32995,45004,US,TX
7177318,https://www.boattrader.com/listing/1999-godfrey-270-fe-103646952/,power,power-pontoon,Godfrey,270 FE,1999,used,27,8.06,,2019-08-08T17:22:04.000Z,aluminum,gasoline,1,0,,,outboard,9999,34349,US,SC
7123417,https://www.boattrader.com/listing/2019-bennington-s-25ssr-103608070/,power,power-pontoon,Bennington,S 25SSR,2019,new,24.04,8.06,,2019-06-21T11:03:58.000Z,aluminum,gasoline,1,0,,,outboard,69725,52808,US,TX
7222627,https://www.boattrader.com/listing/2007-sea-ray-220-sundeck-103679955/,power,power-bowrider,Sea Ray,220 Sundeck,2007,used,22,8.5,,2019-09-18T16:47:09.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,29998,35234,US,AL
7123360,https://www.boattrader.com/listing/2019-yamaha-jet-boat-ar-195-103608032/,power,power-jet,Yamaha Jet Boat,AR 195,2019,new,19.02,8,,2019-06-21T11:03:56.000Z,fiberglass,gasoline,1,0,,,,37899,52808,US,TX
7261864,https://www.boattrader.com/listing/2011-bennington-20-sl-103709001/,power,power-pontoon,Bennington,20 SL,2011,used,20,8.06,,2019-10-24T17:13:07.000Z,aluminum,gasoline,1,0,,,outboard,13995,31870,US,OH
7250929,https://www.boattrader.com/listing/2018-yamaha-boats-190-fsh-sport-103700700/,power,power-jet,Yamaha Boats,190 FSH Sport,2018,used,19,8.02,,2019-10-15T09:13:06.000Z,fiberglass,gasoline,1,0,,,,30995,10106,US,TX
7261888,https://www.boattrader.com/listing/2012-sea-hunt-234-ultra-103709009/,power,power-sportfish,Sea Hunt,234 ultra,2012,used,23.04,8.06,,2019-10-24T17:20:18.000Z,fiberglass,gasoline,1,0,,,outboard,42995,45004,US,TX
7215727,https://www.boattrader.com/listing/2006-sea-ray-240-103674989/,power,power-bowrider,Sea Ray,240,2006,used,26,8,,2019-09-12T09:24:05.000Z,fiberglass,gasoline,1,0,,,,25999,34349,US,SC
7264694,https://www.boattrader.com/listing/2012-bayliner-197-103710941/,power,power-deck,Bayliner,197,2012,used,18,8.08,2695,2019-10-28T08:24:50.000Z,fiberglass,gasoline,1,0,,,inboard-outboard,22750,267943,US,FL
7203718,https://www.boattrader.com/listing/2013-four-winns-sl242-103666765/,power,power-bowrider,Four Winns,SL242,2013,used,24.5,8.06,,2019-09-03T14:46:48.000Z,fiberglass,gasoline,1,0,,,,47995,45000,US,TX
