id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,city,country,state,zip
7165104,https://www.boattrader.com/listing/2019-sea-doo-gti-se-155-103636821/,power,power-pwc,Sea-Doo,GTI SE 155,2019,used,133,,,2019-07-30T23:29:10.000Z,other,other,1,Rochester,US,MN,55901
7180605,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-vx-103649417/,power,power-pwc,Yamaha Boats,Waverunner VX,2019,new,8,,,2019-08-12T17:21:43.000Z,other,other,1,Oklahoma City,US,OK,73127
7166457,https://www.boattrader.com/listing/1988-sylvan-pro-fisherman-103637817/,power,power-cruiser,Sylvan,Pro Fisherman,1988,used,16,,,2019-07-31T23:35:22.000Z,other,other,1,Rochester,US,MN,55901
7070736,https://www.boattrader.com/listing/2019-bennington-25spdxp-103570730/,power,power-pontoon,Bennington,25SPDXP,2019,used,27,102,,2019-05-02T23:05:40.000Z,other,other,1,Rochester,US,MN,55901
7193497,https://www.boattrader.com/listing/2019-manitou-oasis-103657996/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T12:42:07.000Z,other,other,1,Mannford,US,OK,74044
7218294,https://www.boattrader.com/listing/2018-sea-doo-gti-se-103676883/,power,power-pwc,Sea-Doo,GTI SE,2018,used,133,,,2019-09-13T23:23:00.000Z,other,other,1,Rochester,US,MN,55901
7235485,https://www.boattrader.com/listing/2020-atx-24-type-s-shadow-edition-on-order-103689741/,power,power-other,ATX,24 Type-S Shadow Edition - On Order,2020,new,24,,,2019-09-30T23:35:25.000Z,other,other,1,Kingston,US,OK,73439
7067700,https://www.boattrader.com/listing/2019-bennington-25ssrcfbxp-103567321/,power,power-pontoon,Bennington,25SSRCFBXP,2019,used,27,102,,2019-04-30T10:12:54.000Z,other,other,1,Rochester,US,MN,55901
7165087,https://www.boattrader.com/listing/2019-yamaha-boats-exr-103636819/,power,power-pwc,Yamaha Boats,EXR,2019,used,123,,,2019-07-30T23:29:04.000Z,other,other,1,Rochester,US,MN,55901
7194103,https://www.boattrader.com/listing/2002-cruiser-yachts-3870-103658531/,power,power-other,Cruiser Yachts,3870,2002,new,38,,,2019-08-23T23:08:00.000Z,other,other,1,Kingston,US,OK,73439
7165083,https://www.boattrader.com/listing/2019-yamaha-boats-fx-ho-103636808/,power,power-pwc,Yamaha Boats,FX HO,2019,used,141,,,2019-07-30T23:29:03.000Z,other,other,1,Rochester,US,MN,55901
7067682,https://www.boattrader.com/listing/2019-bennington-22ssrcx-103567290/,power,power-pontoon,Bennington,22SSRCX,2019,used,1,102,,2019-04-30T10:12:52.000Z,other,other,1,Rochester,US,MN,55901
7079905,https://www.boattrader.com/listing/2019-bennington-25rsba-103577877/,power,power-pontoon,Bennington,25RSBA,2019,used,27,102,,2019-05-11T23:05:37.000Z,other,other,1,Rochester,US,MN,55901
7239610,https://www.boattrader.com/listing/2006-yamaha-boats-vx-deluxe-103693025/,power,power-pwc,Yamaha Boats,VX Deluxe,2006,used,11,,,2019-10-03T23:33:10.000Z,other,other,1,Rochester,US,MN,55901
7166515,https://www.boattrader.com/listing/2010-monterey-194-fs-103637876/,power,power-cruiser,Monterey,194 Fs,2010,used,20,,,2019-07-31T23:35:54.000Z,other,other,1,Rochester,US,MN,55901
7166461,https://www.boattrader.com/listing/2003-premier-225-explorer-103637881/,power,power-pontoon,Premier,225 Explorer,2003,used,23,,,2019-07-31T23:35:24.000Z,other,other,1,Rochester,US,MN,55901
7239592,https://www.boattrader.com/listing/2016-sea-doo-wake-pro-215-103693045/,power,power-pwc,Sea-Doo,Wake Pro 215,2016,used,13,,,2019-10-03T23:32:50.000Z,other,other,1,Rochester,US,MN,55901
7239594,https://www.boattrader.com/listing/2020-monterey-224fs-bowrider-103693043/,power,power-cruiser,Monterey,224FS Bowrider,2020,used,23,,,2019-10-03T23:32:51.000Z,other,other,1,Rochester,US,MN,55901
7067386,https://www.boattrader.com/listing/2019-bennington-22ssbxp-103566993/,power,power-pontoon,Bennington,22SSBXP,2019,used,24,102,,2019-04-30T10:06:12.000Z,other,other,1,Rochester,US,MN,55901
7067367,https://www.boattrader.com/listing/2019-alumacraft-waterfowler-103567013/,power,power-fresh,Alumacraft,waterfowler,2019,used,16,78,,2019-04-30T10:05:23.000Z,other,other,1,Rochester,US,MN,55901
7194145,https://www.boattrader.com/listing/2019-g3-sportsman-103658587/,power,power-fresh,G3,Sportsman,2019,new,17,,,2019-08-23T23:08:33.000Z,other,other,1,Durant,US,OK,74701
7165081,https://www.boattrader.com/listing/2019-yamaha-boats-fx-cruiser-svho-103636780/,power,power-pwc,Yamaha Boats,FX Cruiser SVHO,2019,used,141,,,2019-07-30T23:29:02.000Z,other,other,1,Rochester,US,MN,55901
7250448,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-vx-103700435/,power,power-pwc,Yamaha Boats,Waverunner VX,2019,new,8,,,2019-10-14T23:27:38.000Z,other,other,1,Oklahoma City,US,OK,73127
7204238,https://www.boattrader.com/listing/1996-tigershark-pwc-103667216/,power,power-pwc,Tigershark,PWC,1996,new,8,,,2019-09-03T23:13:09.000Z,other,other,1,Oklahoma City,US,OK,73127
7250450,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-vx-103700433/,power,power-pwc,Yamaha Boats,Waverunner VX,2019,new,8,,,2019-10-14T23:27:41.000Z,other,other,1,Oklahoma City,US,OK,73127
7076932,https://www.boattrader.com/listing/2019-bayliner-bowrider-103575481/,power,power-bowrider,Bayliner,Bowrider,2019,new,19,,,2019-05-08T23:23:02.000Z,other,other,1,Oklahoma City,US,OK,73127
7194151,https://www.boattrader.com/listing/2019-g3-sportsman-103658596/,power,power-fresh,G3,Sportsman,2019,new,17,,,2019-08-23T23:08:42.000Z,other,other,1,Durant,US,OK,74701
7239612,https://www.boattrader.com/listing/2018-yamaha-boats-ex-deluxe--103693023/,power,power-pwc,Yamaha Boats,EX DELUXE-,2018,used,10,,,2019-10-03T23:33:16.000Z,other,other,1,Rochester,US,MN,55901
7239611,https://www.boattrader.com/listing/2000-chaparral-216ssi-103693026/,power,power-cruiser,Chaparral,216SSI,2000,used,22,,,2019-10-03T23:33:10.000Z,other,other,1,Rochester,US,MN,55901
7239615,https://www.boattrader.com/listing/2001-glastron-sx-175-103693022/,power,power-cruiser,Glastron,SX 175,2001,used,18,,,2019-10-03T23:33:17.000Z,other,other,1,Rochester,US,MN,55901
7250445,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-vx-103700431/,power,power-pwc,Yamaha Boats,Waverunner VX,2019,new,8,,,2019-10-14T23:27:29.000Z,other,other,1,Oklahoma City,US,OK,73127
7250444,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-vx-103700432/,power,power-other,Yamaha Boats,Waverunner VX,2019,new,8,,,2019-10-14T23:27:29.000Z,other,other,1,Oklahoma City,US,OK,73127
7193488,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-vx-103657991/,power,power-pwc,Yamaha Boats,Waverunner VX,2019,new,11,,,2019-08-23T12:42:05.000Z,other,other,1,Mannford,US,OK,74044
7219054,https://www.boattrader.com/listing/1999-yamaha-boats-ls2000-103677468/,power,power-other,Yamaha Boats,LS2000,1999,new,20,,,2019-09-14T23:15:32.000Z,other,other,1,Mannford,US,OK,74044
7219053,https://www.boattrader.com/listing/2015-war-eagle-961-black-hawk-103677469/,power,power-other,War Eagle,961 Black Hawk,2015,new,19,,,2019-09-14T23:15:32.000Z,other,other,1,Mannford,US,OK,74044
7193501,https://www.boattrader.com/listing/1996-jc-pontoon-266-i-o-103657966/,power,power-other,JC PONTOON,266 I/O,1996,new,26,,,2019-08-23T12:42:07.000Z,other,other,1,Mannford,US,OK,74044
7193491,https://www.boattrader.com/listing/2019-yamaha-boats-waverunner-ex-103657993/,power,power-pwc,Yamaha Boats,Waverunner EX,2019,new,10,,,2019-08-23T12:42:06.000Z,other,other,1,Mannford,US,OK,74044
7193502,https://www.boattrader.com/listing/2020-blazer-pro-elite-103657967/,power,power-bay,Blazer,Pro Elite,2020,new,24,,,2019-08-23T12:42:07.000Z,other,other,1,Mannford,US,OK,74044
7239595,https://www.boattrader.com/listing/2020-yamaha-boats-ex-deluxe-103693042/,power,power-pwc,Yamaha Boats,EX Deluxe,2020,used,10,,,2019-10-03T23:32:57.000Z,other,other,1,Rochester,US,MN,55901
7193478,https://www.boattrader.com/listing/2019-suncatcher-diamond-elite-103657949/,power,power-pontoon,SunCatcher,Diamond Elite,2019,new,26,,,2019-08-23T12:42:04.000Z,other,other,1,Afton,US,OK,74331
7193480,https://www.boattrader.com/listing/2020-g3-angler-v-103657959/,power,power-other,G3,Angler V,2020,new,17,,,2019-08-23T12:42:05.000Z,other,other,1,Afton,US,OK,74331
7193463,https://www.boattrader.com/listing/2019-g3-sportsman-103657976/,power,power-fresh,G3,Sportsman,2019,new,18,,,2019-08-23T12:42:02.000Z,other,other,1,Afton,US,OK,74331
7193479,https://www.boattrader.com/listing/2019-aloha-paradise-series-103657947/,power,power-pontoon,Aloha,PARADISE SERIES,2019,new,26,,,2019-08-23T12:42:04.000Z,other,other,1,Afton,US,OK,74331
7194153,https://www.boattrader.com/listing/2019-bayliner-bowrider-103658558/,power,power-bowrider,Bayliner,Bowrider,2019,new,18,,,2019-08-23T23:08:43.000Z,other,other,1,Durant,US,OK,74701
7201166,https://www.boattrader.com/listing/2019-bayliner-bowrider-103663751/,power,power-bowrider,Bayliner,Bowrider,2019,new,20,,,2019-08-30T23:13:16.000Z,other,other,1,Afton,US,OK,74331
7193481,https://www.boattrader.com/listing/2019-suncatcher-diamond-elite-103657958/,power,power-pontoon,SunCatcher,Diamond Elite,2019,new,26,,,2019-08-23T12:42:05.000Z,other,other,1,Afton,US,OK,74331
7241197,https://www.boattrader.com/listing/2020-alumacraft-pro-103694213/,power,power-fresh,Alumacraft,Pro,2020,new,18,,,2019-10-04T23:33:09.000Z,other,other,1,Durant,US,OK,74701
7194146,https://www.boattrader.com/listing/2019-bayliner-deck-boat-103658554/,power,power-deck,Bayliner,Deck Boat,2019,new,20,,,2019-08-23T23:08:34.000Z,other,other,1,Durant,US,OK,74701
7194155,https://www.boattrader.com/listing/2019-bayliner-element-103658559/,power,power-bowrider,Bayliner,Element,2019,new,21,,,2019-08-23T23:08:44.000Z,other,other,1,Durant,US,OK,74701
7241192,https://www.boattrader.com/listing/2020-alumacraft-pro-103694218/,power,power-fresh,Alumacraft,Pro,2020,new,17,,,2019-10-04T23:33:09.000Z,other,other,1,Durant,US,OK,74701
7241200,https://www.boattrader.com/listing/2020-alumacraft-pro-103694219/,power,power-fresh,Alumacraft,Pro,2020,new,18,,,2019-10-04T23:33:09.000Z,other,other,1,Durant,US,OK,74701
7193423,https://www.boattrader.com/listing/2019-bayliner-element-103657916/,power,power-bowrider,Bayliner,Element,2019,new,18,,,2019-08-23T12:41:55.000Z,other,other,1,Durant,US,OK,74701
7193419,https://www.boattrader.com/listing/2019-bayliner-bowrider-103657911/,power,power-bowrider,Bayliner,Bowrider,2019,new,19,,,2019-08-23T12:41:55.000Z,other,other,1,Durant,US,OK,74701
7193429,https://www.boattrader.com/listing/2019-bayliner-element-103657935/,power,power-bowrider,Bayliner,Element,2019,new,16,,,2019-08-23T12:41:56.000Z,other,other,1,Durant,US,OK,74701
7194159,https://www.boattrader.com/listing/2019-bayliner-element-103658557/,power,power-bowrider,Bayliner,Element,2019,new,21,,,2019-08-23T23:08:45.000Z,other,other,1,Durant,US,OK,74701
7194171,https://www.boattrader.com/listing/2019-heyday-6-0l-pcm-crusader-409hp--103658552/,power,power-skiwake,Heyday,6.0L PCM CRUSADER (409HP),2019,new,25,,,2019-08-23T23:08:55.000Z,other,other,1,Durant,US,OK,74701
7194166,https://www.boattrader.com/listing/2019-bayliner-element-103658548/,power,power-bowrider,Bayliner,Element,2019,new,18,,,2019-08-23T23:08:47.000Z,other,other,1,Durant,US,OK,74701
7194157,https://www.boattrader.com/listing/2019-bayliner-bowrider-103658556/,power,power-bowrider,Bayliner,Bowrider,2019,new,20,,,2019-08-23T23:08:45.000Z,other,other,1,Durant,US,OK,74701
7239590,https://www.boattrader.com/listing/2018-sea-doo-wake-155-103693030/,power,power-pwc,Sea-Doo,Wake 155,2018,used,13,,,2019-10-03T23:32:48.000Z,other,other,1,Rochester,US,MN,55901
7239591,https://www.boattrader.com/listing/2020-bennington-23ssnpxapgpsg-103693029/,power,power-pontoon,Bennington,23SSNPXAPGPSG,2020,used,24,,,2019-10-03T23:32:50.000Z,other,other,1,Rochester,US,MN,55901
7239596,https://www.boattrader.com/listing/2020-yamaha-boats-exr-103693041/,power,power-pwc,Yamaha Boats,EXR,2020,used,10,,,2019-10-03T23:32:57.000Z,other,other,1,Rochester,US,MN,55901
7241199,https://www.boattrader.com/listing/2020-alumacraft-pro-103694211/,power,power-fresh,Alumacraft,Pro,2020,new,18,,,2019-10-04T23:33:09.000Z,other,other,1,Durant,US,OK,74701
7194163,https://www.boattrader.com/listing/2019-bayliner-element-103658549/,power,power-bowrider,Bayliner,Element,2019,new,21,,,2019-08-23T23:08:47.000Z,other,other,1,Durant,US,OK,74701
7238181,https://www.boattrader.com/listing/2020-blazer-2400-103692135/,power,power-bay,Blazer,2400,2020,new,24,,,2019-10-02T23:43:46.000Z,other,other,1,Kingston,US,OK,73439
7216614,https://www.boattrader.com/listing/2020-aloha-bce-103675544/,power,power-pontoon,Aloha,BCE,2020,new,26,,,2019-09-12T23:31:04.000Z,other,other,1,Kingston,US,OK,73439
7246082,https://www.boattrader.com/listing/2020-manitou-x-plode-103697491/,power,power-pontoon,Manitou,X-plode,2020,new,25,,,2019-10-09T23:22:04.000Z,other,other,1,Kingston,US,OK,73439
7216613,https://www.boattrader.com/listing/2020-g3-gator-tough-103675541/,power,power-jon,G3,Gator Tough,2020,new,18,,,2019-09-12T23:31:04.000Z,other,other,1,Kingston,US,OK,73439
7227733,https://www.boattrader.com/listing/2020-aloha-paradise-series-103683516/,power,power-pontoon,Aloha,PARADISE SERIES,2020,new,26,,,2019-09-23T23:27:51.000Z,other,other,1,Kingston,US,OK,73439
7193760,https://www.boattrader.com/listing/2019-manitou-oasis-angler-103658226/,power,power-pontoon,Manitou,Oasis Angler,2019,new,22,,,2019-08-23T13:28:19.000Z,other,other,1,Kingston,US,OK,73439
7193715,https://www.boattrader.com/listing/2019-manitou-oasis-103658187/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T13:28:14.000Z,other,other,1,Kingston,US,OK,73439
7246081,https://www.boattrader.com/listing/2020-tige-rzx-103697493/,power,power-skiwake,Tige,RZX,2020,new,25,,,2019-10-09T23:21:55.000Z,other,other,1,Kingston,US,OK,73439
7194075,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658530/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T23:07:42.000Z,other,other,1,Kingston,US,OK,73439
7193708,https://www.boattrader.com/listing/2019-manitou-oasis-103658200/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T13:28:13.000Z,other,other,1,Kingston,US,OK,73439
7193697,https://www.boattrader.com/listing/2019-manitou-ses--103658198/,power,power-pontoon,Manitou,SES,2019,new,25,,,2019-08-23T13:28:12.000Z,other,other,1,Kingston,US,OK,73439
7239603,https://www.boattrader.com/listing/2020-alumacraft-pro-103693018/,power,power-fresh,Alumacraft,Pro,2020,new,18,,,2019-10-03T23:33:05.000Z,other,other,1,Kingston,US,OK,73439
7216610,https://www.boattrader.com/listing/2020-suncatcher-v-series-103675540/,power,power-pontoon,SunCatcher,V Series,2020,new,24,,,2019-09-12T23:31:04.000Z,other,other,1,Kingston,US,OK,73439
7216615,https://www.boattrader.com/listing/2020-g3-gator-tough-103675543/,power,power-jon,G3,Gator Tough,2020,new,18,,,2019-09-12T23:31:04.000Z,other,other,1,Kingston,US,OK,73439
7194077,https://www.boattrader.com/listing/2018-essex-boats-28-103658527/,power,power-runabout,Essex Boats,28,2018,new,28,,,2019-08-23T23:07:49.000Z,other,other,1,Kingston,US,OK,73439
7193598,https://www.boattrader.com/listing/2019-g3-sportsman-103658100/,power,power-jon,G3,Sportsman,2019,new,19,,,2019-08-23T13:27:59.000Z,other,other,1,Kingston,US,OK,73439
7067288,https://www.boattrader.com/listing/2019-bennington-21slx-pt-103566867/,power,power-pontoon,Bennington,21SLX-PT,2019,used,1,102,,2019-04-30T10:04:15.000Z,other,other,1,Rochester,US,MN,55901
7193691,https://www.boattrader.com/listing/2019-g3-gator-tough-103658217/,power,power-jon,G3,Gator Tough,2019,new,18,,,2019-08-23T13:28:11.000Z,other,other,1,Kingston,US,OK,73439
7165061,https://www.boattrader.com/listing/2019-blackfin-242cc-center-console-103636790/,power,power-cruiser,Blackfin,242CC Center Console,2019,used,25,,,2019-07-30T23:28:56.000Z,other,other,1,Rochester,US,MN,55901
7193738,https://www.boattrader.com/listing/2019-manitou-oasis-103658223/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T13:28:16.000Z,other,other,1,Kingston,US,OK,73439
7193622,https://www.boattrader.com/listing/2019-g3-sportsman-103658058/,power,power-fresh,G3,Sportsman,2019,new,17,,,2019-08-23T13:28:01.000Z,other,other,1,Kingston,US,OK,73439
7193667,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658145/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:06.000Z,other,other,1,Kingston,US,OK,73439
7193719,https://www.boattrader.com/listing/2019-manitou-oasis-angler-103658183/,power,power-pontoon,Manitou,Oasis Angler,2019,new,22,,,2019-08-23T13:28:14.000Z,other,other,1,Kingston,US,OK,73439
7193601,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658084/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:27:59.000Z,other,other,1,Kingston,US,OK,73439
7067300,https://www.boattrader.com/listing/2019-alumacraft-competitor-103566911/,power,power-fresh,Alumacraft,Competitor,2019,used,17,87,,2019-04-30T10:04:16.000Z,other,other,1,Rochester,US,MN,55901
7165053,https://www.boattrader.com/listing/2019-bennington-22ssbxp-103636797/,power,power-pontoon,Bennington,22SSBXP,2019,used,1,,,2019-07-30T23:28:53.000Z,other,other,1,Rochester,US,MN,55901
7193688,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658221/,power,power-pontoon,SunCatcher,V Series,2019,new,24,,,2019-08-23T13:28:10.000Z,other,other,1,Kingston,US,OK,73439
7067394,https://www.boattrader.com/listing/2019-bennington-23spdxp-103566967/,power,power-pontoon,Bennington,23SPDXP,2019,used,1,102,,2019-04-30T10:06:49.000Z,other,other,1,Rochester,US,MN,55901
7194081,https://www.boattrader.com/listing/2019-blazer-2170-103658502/,power,power-bay,Blazer,2170,2019,new,21,,,2019-08-23T23:07:49.000Z,other,other,1,Kingston,US,OK,73439
7067348,https://www.boattrader.com/listing/2019-bennington-22ssbxp-103566934/,power,power-pontoon,Bennington,22SSBXP,2019,used,24,102,,2019-04-30T10:05:16.000Z,other,other,1,Rochester,US,MN,55901
7193606,https://www.boattrader.com/listing/2019-g3-bay-103658086/,power,power-bay,G3,BAY,2019,new,20,,,2019-08-23T13:27:59.000Z,other,other,1,Kingston,US,OK,73439
7193711,https://www.boattrader.com/listing/2019-manitou-oasis-angler-103658203/,power,power-pontoon,Manitou,Oasis Angler,2019,new,22,,,2019-08-23T13:28:13.000Z,other,other,1,Kingston,US,OK,73439
7166409,https://www.boattrader.com/listing/2019-monterey-m65-series-103637808/,power,power-cruiser,Monterey,M65 SERIES,2019,used,27,,,2019-07-31T23:34:54.000Z,other,other,1,Rochester,US,MN,55901
7211843,https://www.boattrader.com/listing/2012-star-craft-240scx-103671402/,power,power-other,Star Craft,240SCX,2012,new,24,,,2019-09-09T23:06:49.000Z,other,other,1,Kingston,US,OK,73439
7193723,https://www.boattrader.com/listing/2019-manitou-oasis-angler-103658193/,power,power-pontoon,Manitou,Oasis Angler,2019,new,22,,,2019-08-23T13:28:14.000Z,other,other,1,Kingston,US,OK,73439
7193654,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658154/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:05.000Z,other,other,1,Kingston,US,OK,73439
7193641,https://www.boattrader.com/listing/2019-suncatcher-elite-series-103658176/,power,power-pontoon,SunCatcher,Elite Series,2019,new,26,,,2019-08-23T13:28:04.000Z,other,other,1,Kingston,US,OK,73439
7193734,https://www.boattrader.com/listing/2019-manitou-oasis-103658239/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T13:28:16.000Z,other,other,1,Kingston,US,OK,73439
